Time,AMR_Undiag,AMR_I_Res
4133,169,56
4134,167,56
4135,170,56
4136,174,56
4137,174,56
4138,168,57
4139,170,57
4140,173,57
4141,171,58
4142,165,59
4143,167,59
4144,165,60
4145,164,60
4146,161,62
4147,161,62
4148,164,63
4149,168,62
4150,164,64
4151,160,65
4152,159,65
4153,161,66
4154,156,67
4155,151,67
4156,155,67
4157,155,68
4158,158,68
4159,161,69
4160,164,69
4161,169,70
4162,166,70
4163,166,72
4164,166,72
4165,164,73
4166,166,73
4167,164,73
4168,162,75
4169,163,75
4170,159,76
4171,160,76
4172,151,76
4173,156,78
4174,150,78
4175,152,77
4176,149,77
4177,150,77
4178,148,77
4179,145,78
4180,147,79
4181,145,79
4182,145,80
4183,146,81
4184,151,83
4185,152,83
4186,150,83
4187,149,83
4188,144,83
4189,149,83
4190,150,84
4191,150,84
4192,154,84
4193,159,84
4194,153,84
4195,161,84
4196,160,84
4197,152,87
4198,150,87
4199,146,87
4200,143,87
4201,146,87
4202,147,87
4203,144,87
4204,148,88
4205,147,89
4206,145,90
4207,142,91
4208,149,92
4209,154,92
4210,153,92
4211,153,92
4212,157,92
4213,156,92
4214,164,92
4215,159,92
4216,162,92
4217,154,93
4218,149,95
4219,150,94
4220,149,95
4221,144,96
4222,140,96
4223,137,96
4224,141,95
4225,144,96
4226,145,95
4227,146,96
4228,142,96
4229,138,95
4230,132,95
4231,131,96
4232,138,97
4233,139,97
4234,135,97
4235,135,97
4236,137,97
4237,136,98
4238,142,98
4239,143,97
4240,145,97
4241,139,97
4242,139,98
4243,134,99
4244,132,100
4245,137,101
4246,134,102
4247,129,102
4248,132,104
4249,130,105
4250,131,104
4251,128,105
4252,126,106
4253,128,106
4254,132,106
4255,132,107
4256,133,107
4257,131,107
4258,133,108
4259,136,109
4260,132,111
4261,130,110
4262,127,110
4263,128,110
4264,127,109
4265,126,110
4266,134,110
4267,136,110
4268,136,111
4269,133,111
4270,138,112
4271,140,113
4272,136,113
4273,135,113
4274,134,114
4275,135,115
4276,137,115
4277,141,115
4278,137,115
4279,141,115
4280,138,115
4281,135,115
4282,131,115
4283,130,115
4284,133,116
4285,131,116
4286,130,117
4287,127,117
4288,127,117
4289,128,117
4290,125,120
4291,129,120
4292,131,120
4293,136,123
4294,140,123
4295,139,123
4296,142,124
4297,145,124
4298,141,125
4299,136,126
4300,135,127
4301,132,127
4302,132,128
4303,128,128
4304,128,128
4305,127,128
4306,123,131
4307,127,130
4308,127,132
4309,130,132
4310,134,132
4311,141,131
4312,144,131
4313,137,131
4314,138,131
4315,139,131
4316,140,131
4317,135,131
4318,136,132
4319,137,133
4320,138,133
4321,139,134
4322,136,134
4323,136,134
4324,137,135
4325,136,135
4326,132,134
4327,132,134
4328,131,134
4329,133,135
4330,131,136
4331,131,136
4332,135,136
4333,137,137
4334,139,137
4335,138,137
4336,141,136
4337,140,136
4338,136,136
4339,133,136
4340,132,136
4341,133,136
4342,135,137
4343,135,136
4344,136,136
4345,136,136
4346,133,136
4347,134,136
4348,135,136
4349,138,136
4350,139,136
4351,139,136
4352,138,136
4353,142,137
4354,143,137
4355,144,137
4356,140,137
4357,141,138
4358,145,138
4359,144,138
4360,142,138
4361,139,139
4362,134,140
4363,134,140
4364,137,139
4365,135,139
4366,135,138
4367,137,137
4368,141,138
4369,143,139
4370,144,138
4371,144,138
4372,150,138
4373,147,138
4374,147,138
4375,146,138
4376,143,139
4377,141,141
4378,140,142
4379,135,143
4380,137,144
4381,130,145
4382,129,146
4383,130,144
4384,134,142
4385,128,142
4386,127,142
4387,133,142
4388,129,142
4389,128,141
4390,128,141
4391,127,140
4392,130,137
4393,128,136
4394,130,136
4395,129,137
4396,128,136
4397,128,131
4398,131,128
4399,132,122
4400,133,119
4401,131,116
4402,130,116
4403,130,116
4404,129,114
4405,131,115
4406,136,113
4407,144,112
4408,145,110
4409,146,107
4410,147,104
4411,152,99
4412,151,99
4413,161,99
4414,156,100
4415,156,99
4416,156,98
4417,160,96
4418,164,93
4419,159,92
4420,159,91
4421,159,88
4422,164,87
4423,168,86
4424,164,87
4425,162,84
4426,162,82
4427,162,80
4428,165,77
4429,168,76
4430,167,76
4431,171,72
4432,182,71
4433,187,70
4434,189,68
4435,185,67
4436,183,66
4437,186,62
4438,183,61
4439,181,59
4440,185,58
4441,188,55
4442,187,56
4443,179,51
4444,181,50
4445,185,49
4446,190,48
4447,191,47
4448,187,47
4449,188,46
4450,192,45
4451,189,44
4452,191,43
4453,192,44
4454,195,44
4455,193,42
4456,195,42
4457,193,43
4458,187,43
4459,190,43
4460,193,43
4461,193,43
4462,192,44
4463,186,44
4464,182,44
4465,187,44
4466,184,46
4467,183,46
4468,181,46
4469,180,47
4470,181,47
4471,182,47
4472,182,47
4473,182,48
4474,185,48
4475,185,48
4476,186,49
4477,192,49
4478,191,49
4479,197,49
4480,203,49
4481,202,49
4482,197,48
4483,195,48
4484,194,49
4485,196,49
4486,192,49
4487,183,50
4488,186,52
4489,185,53
4490,185,53
4491,189,53
4492,189,53
4493,187,55
4494,188,55
4495,183,55
4496,188,55
4497,186,57
4498,185,57
4499,188,57
4500,189,57
4501,181,56
4502,177,56
4503,180,57
4504,180,57
4505,178,57
4506,179,57
4507,179,57
4508,182,59
4509,187,59
4510,184,58
4511,181,60
4512,180,59
4513,181,61
4514,181,61
4515,179,61
4516,178,62
4517,179,63
4518,177,64
4519,184,65
4520,181,65
4521,175,65
4522,177,65
4523,179,65
4524,178,66
4525,181,66
4526,182,68
4527,183,69
4528,186,69
4529,184,69
4530,174,68
4531,177,70
4532,175,71
4533,178,71
4534,179,71
4535,175,71
4536,173,71
4537,175,73
4538,171,73
4539,165,73
4540,162,74
4541,163,74
4542,169,74
4543,171,75
4544,171,77
4545,168,77
4546,170,77
4547,173,77
4548,171,77
4549,172,78
4550,181,78
4551,172,78
4552,171,79
4553,173,80
4554,172,80
4555,174,80
4556,170,80
4557,170,80
4558,171,79
4559,170,79
4560,171,79
4561,165,79
4562,167,79
4563,166,79
4564,168,79
4565,168,79
4566,162,79
4567,160,79
4568,163,79
4569,160,81
4570,164,81
4571,166,82
4572,162,84
4573,159,84
4574,160,84
4575,159,84
4576,160,85
4577,158,85
4578,158,85
4579,162,85
4580,159,85
4581,160,87
4582,162,88
4583,161,89
4584,159,91
4585,161,91
4586,161,91
4587,166,91
4588,161,92
4589,165,93
4590,164,93
4591,160,93
4592,166,94
4593,169,95
4594,169,95
4595,169,95
4596,169,96
4597,168,97
4598,174,97
4599,167,99
4600,164,99
4601,159,99
4602,159,98
4603,159,98
4604,152,98
4605,155,99
4606,155,99
4607,154,99
4608,152,99
4609,153,99
4610,158,98
4611,157,98
4612,154,98
4613,154,98
4614,155,98
4615,155,98
4616,157,98
4617,158,98
4618,158,98
4619,153,98
4620,155,98
4621,159,99
4622,157,101
4623,160,101
4624,154,102
4625,150,105
4626,151,108
4627,154,107
4628,157,108
4629,156,108
4630,152,109
4631,152,110
4632,151,110
4633,155,110
4634,155,109
4635,156,110
4636,155,111
4637,152,111
4638,154,112
4639,155,112
4640,152,113
4641,146,114
4642,147,115
4643,140,115
4644,143,115
4645,143,115
4646,142,115
4647,140,115
4648,142,114
4649,145,115
4650,142,115
4651,145,116
4652,145,116
4653,149,116
4654,150,116
4655,149,117
4656,147,118
4657,149,119
4658,150,119
4659,149,119
4660,154,119
4661,150,120
4662,145,120
4663,144,120
4664,144,120
4665,145,120
4666,145,120
4667,143,120
4668,145,120
4669,145,120
4670,145,122
4671,138,122
4672,139,123
4673,139,123
4674,143,123
4675,146,123
4676,144,124
4677,147,124
4678,149,125
4679,151,125
4680,150,125
4681,151,125
4682,149,126
4683,145,127
4684,142,127
4685,141,129
4686,141,129
4687,144,131
4688,146,132
4689,146,132
4690,144,132
4691,143,132
4692,143,132
4693,146,131
4694,145,133
4695,146,133
4696,145,133
4697,150,134
4698,143,135
4699,142,135
4700,142,136
4701,141,136
4702,145,138
4703,141,140
4704,144,140
4705,145,140
4706,140,140
4707,138,140
4708,136,140
4709,128,141
4710,131,142
4711,135,143
4712,135,143
4713,133,143
4714,135,143
4715,136,143
4716,133,143
4717,135,144
4718,133,144
4719,134,144
4720,131,144
4721,131,144
4722,131,146
4723,134,146
4724,135,146
4725,133,146
4726,130,147
4727,132,148
4728,131,148
4729,128,148
4730,128,148
4731,128,149
4732,128,150
4733,123,154
4734,125,154
4735,128,155
4736,127,155
4737,125,156
4738,122,157
4739,119,155
4740,123,155
4741,119,155
4742,123,157
4743,126,156
4744,128,156
4745,123,156
4746,122,156
4747,121,156
4748,121,155
4749,122,155
4750,122,157
4751,125,154
4752,131,153
4753,128,152
4754,129,149
4755,130,147
4756,128,146
4757,135,144
4758,140,143
4759,143,141
4760,140,141
4761,140,138
4762,143,136
4763,142,133
4764,140,132
4765,140,131
4766,142,126
4767,139,124
4768,140,124
4769,143,121
4770,141,120
4771,143,117
4772,138,116
4773,138,114
4774,139,113
4775,137,112
4776,134,107
4777,138,106
4778,143,105
4779,147,102
4780,151,101
4781,147,101
4782,144,97
4783,145,97
4784,152,97
4785,155,95
4786,155,95
4787,155,94
4788,148,93
4789,146,91
4790,144,93
4791,145,88
4792,148,89
4793,150,86
4794,153,84
4795,159,83
4796,160,80
4797,159,78
4798,162,77
4799,165,73
4800,163,70
4801,162,70
4802,161,68
4803,167,68
4804,162,69
4805,161,68
4806,154,64
4807,149,62
4808,148,62
4809,150,61
4810,152,62
4811,149,62
4812,152,60
4813,156,57
4814,156,58
4815,154,57
4816,156,56
4817,155,55
4818,162,52
4819,169,51
4820,170,52
4821,168,52
4822,166,51
4823,167,50
4824,166,50
4825,172,50
4826,172,50
4827,177,50
4828,179,52
4829,178,52
4830,178,52
4831,180,52
4832,176,52
4833,180,54
4834,177,55
4835,175,56
4836,173,56
4837,169,59
4838,169,59
4839,162,59
4840,164,59
4841,164,59
4842,163,59
4843,165,60
4844,168,60
4845,175,61
4846,177,61
4847,175,61
4848,177,61
4849,175,62
4850,176,62
4851,174,62
4852,174,62
4853,176,62
4854,176,63
4855,176,63
4856,175,63
4857,175,64
4858,171,64
4859,175,64
4860,172,65
4861,174,65
4862,177,65
4863,176,66
4864,180,66
4865,175,66
4866,176,68
4867,178,68
4868,177,69
4869,177,70
4870,168,71
4871,163,71
4872,167,72
4873,168,72
4874,171,72
4875,164,74
4876,167,74
4877,162,73
4878,166,75
4879,168,75
4880,171,75
4881,173,76
4882,174,77
4883,168,77
4884,171,78
4885,166,78
4886,166,78
4887,162,78
4888,156,78
4889,148,79
4890,151,78
4891,157,78
4892,160,78
4893,164,77
4894,164,77
4895,160,78
4896,158,78
4897,159,79
4898,161,79
4899,158,80
4900,160,80
4901,161,80
4902,160,80
4903,155,80
4904,155,80
4905,162,79
4906,161,80
4907,160,80
4908,160,81
4909,156,81
4910,155,82
4911,157,82
4912,156,82
4913,160,82
4914,165,82
4915,164,84
4916,162,84
4917,162,84
4918,163,86
4919,163,88
4920,165,88
4921,166,89
4922,170,88
4923,168,87
4924,157,88
4925,160,88
4926,160,88
4927,163,88
4928,161,88
4929,161,90
4930,159,90
4931,163,91
4932,159,90
4933,155,91
4934,153,91
4935,151,93
4936,154,93
4937,150,93
4938,144,93
4939,146,94
4940,147,94
4941,157,95
4942,155,95
4943,152,96
4944,149,97
4945,150,97
4946,152,97
4947,151,97
4948,149,97
4949,150,98
4950,147,98
4951,146,99
4952,146,99
4953,149,100
4954,151,99
4955,150,99
4956,149,99
4957,147,99
4958,146,99
4959,149,101
4960,146,101
4961,150,101
4962,149,101
4963,149,103
4964,153,103
4965,153,104
4966,150,104
4967,149,105
4968,145,105
4969,148,106
4970,143,107
4971,143,107
4972,145,107
4973,145,108
4974,140,108
4975,139,108
4976,134,108
4977,133,107
4978,132,107
4979,128,106
4980,131,106
4981,133,108
4982,133,109
4983,138,109
4984,140,109
4985,136,110
4986,139,109
4987,139,109
4988,142,110
4989,144,111
4990,147,113
4991,147,113
4992,148,112
4993,142,112
4994,143,112
4995,142,113
4996,139,115
4997,143,116
4998,145,117
4999,147,117
5000,142,120
